CSI_DATA,AP,20:50:0D:2A:A2:E4,-74,11,1,0,1,1,1,0,0,0,0,-96,0,1,1,3189164313,0,84,0,0,3189.34,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 9 3 8 2 8 3 8 2 5 4 4 2 4 3 3 3 1 3 3 7 2 6 3 6 2 7 3 7 4 9 2 10 3 9 2 11 3 11 5 10 3 11 3 11 4 11 5 12 5 13 7 0 0 11 7 12 8 11 6 13 6 11 7 13 8 12 7 11 7 12 7 13 7 11 8 11 5 12 6 12 7 12 6 12 7 12 6 13 7 14 6 14 4 14 9 13 8 13 5 13 6 16 6 14 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,20:50:0D:2A:A2:E4,-74,11,1,0,1,1,1,0,0,0,0,-96,0,1,1,3189174257,0,84,0,0,3189.35,384,[84 -64 4 0 0 0 0 0 0 0 0 0 10 3 8 3 8 3 7 3 7 3 6 2 6 0 5 1 5 -1 3 -1 5 -3 7 -3 6 -4 6 -5 7 -5 8 -5 9 -7 9 -7 10 -6 10 -6 10 -5 12 -5 12 -5 13 -5 14 -5 15 -5 0 0 15 -4 15 -4 16 -4 14 -4 14 -4 14 -3 15 -3 15 -3 15 -3 14 -3 15 -3 13 -2 14 -4 16 -4 15 -3 16 -3 15 -3 16 -4 16 -4 16 -4 15 -5 15 -3 14 -4 16 -5 17 -5 16 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,20:50:0D:2A:A2:E4,-74,11,1,0,1,1,1,0,0,0,0,-96,0,1,1,3189184558,0,84,0,0,3189.36,384,[84 -64 4 0 0 0 0 0 0 0 0 0 5 -10 2 -9 3 -9 2 -8 1 -9 1 -6 1 -6 1 -6 -1 -6 -2 -7 -3 -7 -4 -6 -5 -7 -6 -8 -6 -7 -7 -8 -7 -10 -7 -9 -7 -9 -6 -11 -6 -12 -6 -13 -6 -13 -6 -14 -5 -14 -6 -15 0 0 -7 -14 -6 -15 -5 -16 -5 -15 -5 -14 -5 -16 -4 -16 -5 -15 -4 -16 -5 -14 -5 -15 -5 -14 -5 -15 -5 -15 -5 -16 -5 -17 -5 -17 -6 -16 -5 -16 -5 -17 -6 -16 -8 -15 -9 -16 -7 -16 -8 -15 -6 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,20:50:0D:2A:A2:E4,-74,11,1,0,1,1,1,0,0,0,0,-96,0,1,1,3189195994,0,84,0,0,3189.37,384,[84 -64 4 0 0 0 0 0 0 0 0 0 8 7 6 6 5 7 5 7 4 6 5 4 4 2 4 2 4 1 5 0 6 -1 7 -2 7 -1 7 -2 7 -2 10 -2 10 -1 10 -3 10 -1 12 -1 11 -1 13 -1 13 -1 13 0 14 -1 16 1 0 0 16 1 15 1 17 1 15 0 16 1 16 2 14 3 14 1 15 2 14 1 16 1 14 1 14 1 14 2 15 1 16 2 14 1 15 0 15 1 14 0 15 2 14 2 16 -1 17 0 17 0 16 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,20:50:0D:2A:A2:E4,-74,11,1,0,1,1,1,0,0,0,0,-96,0,1,1,3189203879,0,84,0,0,3189.38,384,[84 -64 4 0 0 0 0 0 0 0 0 0 0 13 0 12 -1 12 -1 10 0 9 0 7 1 8 2 7 5 7 4 5 7 6 7 6 6 5 9 5 7 5 11 7 10 7 11 7 11 8 12 9 10 10 9 9 10 11 13 10 13 14 11 13 0 0 12 12 13 13 13 14 15 14 11 14 10 14 12 15 11 15 11 15 11 16 13 16 10 14 12 14 10 14 13 16 13 16 12 16 13 15 12 16 13 15 12 14 12 14 14 15 13 13 15 15 15 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,20:50:0D:2A:A2:E4,-74,11,1,0,1,1,1,0,0,0,0,-96,0,1,1,3189215464,0,84,0,0,3189.39,384,[84 -64 4 0 0 0 0 0 0 0 0 0 7 -7 6 -6 5 -7 5 -7 4 -4 4 -5 3 -5 1 -5 2 -6 0 -5 0 -6 0 -7 -2 -8 -2 -8 -3 -7 -1 -9 -1 -11 -1 -10 -2 -11 -1 -11 -2 -12 0 -13 0 -13 0 -13 1 -14 1 -15 0 0 2 -14 2 -14 3 -14 2 -14 2 -14 3 -15 3 -14 3 -14 3 -14 3 -13 2 -15 1 -13 2 -14 3 -14 2 -14 3 -15 3 -15 2 -15 3 -15 1 -15 3 -14 2 -15 2 -15 2 -15 2 -15 3 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,20:50:0D:2A:A2:E4,-74,11,1,0,1,1,1,0,0,0,0,-96,0,1,1,3189224889,0,84,0,0,3189.4,384,[84 -64 4 0 0 0 0 0 0 0 0 0 0 10 -1 10 -1 8 1 7 0 8 1 6 2 6 1 5 3 5 3 5 5 4 5 3 7 4 6 4 7 4 8 5 8 6 8 6 9 7 10 6 10 8 9 8 10 9 10 10 10 10 10 10 0 0 10 10 11 11 10 12 10 11 7 12 9 11 9 13 9 12 10 12 9 12 10 12 8 12 10 12 9 12 9 12 10 12 10 12 10 12 9 13 10 11 10 12 10 11 10 12 12 12 12 12 11 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,20:50:0D:2A:A2:E4,-74,11,1,0,1,1,1,0,0,0,0,-96,0,1,1,3189234437,0,84,0,0,3189.41,384,[84 -64 4 0 0 0 0 0 0 0 0 0 1 7 0 7 1 6 1 5 1 4 0 4 0 3 2 2 2 4 3 2 2 2 2 3 5 2 5 2 6 2 5 2 6 3 6 3 8 3 8 3 8 4 8 5 6 5 9 6 8 7 8 7 0 0 9 7 8 7 8 8 7 6 8 7 9 7 8 7 8 7 7 8 7 7 8 8 7 8 8 7 8 8 8 7 8 8 8 7 8 7 8 8 8 6 8 7 9 7 9 7 10 8 8 7 9 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,20:50:0D:2A:A2:E4,-72,11,1,0,1,1,1,0,0,0,0,-96,0,1,1,3189245013,0,84,0,0,3189.42,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -1 8 -1 7 -2 7 -2 6 -1 6 0 5 -1 5 1 4 1 4 0 4 2 4 3 4 3 5 3 5 4 5 5 6 5 6 6 7 6 7 5 7 6 8 5 9 5 10 5 10 6 10 6 11 0 0 4 11 5 11 4 11 4 12 3 11 4 12 2 11 3 11 2 12 4 11 4 12 3 11 3 11 3 12 3 12 4 12 3 12 5 12 3 13 3 11 2 13 2 12 3 12 4 12 4 12 4 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,20:50:0D:2A:A2:E4,-74,11,1,0,1,1,1,0,0,0,0,-96,0,1,1,3189254819,0,84,0,0,3189.43,384,[84 -64 4 0 0 0 0 0 0 0 0 0 7 6 6 6 5 5 5 5 5 4 4 3 5 3 4 2 5 0 5 0 6 0 7 -2 6 0 6 -2 9 -2 8 -4 8 -2 10 -3 10 -2 11 -2 13 0 11 -3 11 -1 13 2 13 -1 14 0 0 0 13 0 13 1 12 1 15 1 13 2 15 3 13 3 13 0 14 1 14 1 15 1 12 2 13 3 13 3 13 1 14 2 15 2 13 1 14 1 14 0 14 2 13 0 14 0 14 1 15 1 14 2 0 0 0 0 0 0 0 0 0 0 ]
